club_id,Season,W,D,L,Points,Goales_scored,Goales_conceded
1108,2017,15,2,21,47,40,50
1108,2016,14,13,11,55,41,43
1108,2015,21,12,9,75,49,35
1108,2014,14,11,17,53,49,53
1108,2013,13,12,17,51,57,57
1108,2012,25,7,6,82,57,22
1108,2011,14,17,7,59,64,39
1108,2010,18,12,8,66,63,43
1108,2009,16,14,8,62,45,31
1108,2008,11,10,21,43,42,64
1108,2007,12,15,15,51,41,47
1108,2006,13,13,16,52,51,60
1108,2005,9,12,17,39,35,54
1108,2004,23,7,12,76,61,46
1108,2003,20,14,8,74,48,32
1108,2002,8,11,19,35,38,68
1108,2001,17,3,18,54,41,44
1108,2000,14,7,17,49,58,59
16795,2022,14,6,8,48,35,19
16795,2021,8,14,16,38,44,61
16795,2020,13,7,18,46,47,65
16795,2019,16,8,14,56,52,45
16795,2018,22,13,7,79,52,28
16795,2017,17,10,15,61,55,50
16795,2016,4,8,26,20,30,82
16795,2015,10,9,19,39,46,69
16795,2014,7,14,17,35,29,64
16795,2013,12,5,21,41,32,56
16795,2012,11,9,18,42,37,54
16795,2011,12,6,20,42,35,56
16795,2010,18,14,10,68,71,47
10,2022,6,2,13,20,28,34
10,2021,5,13,16,28,27,53
10,2020,9,8,17,35,26,52
10,2019,18,14,2,68,65,30
10,2018,13,10,11,49,52,50
10,2017,12,12,10,48,51,47
10,2016,8,13,13,37,50,54
10,2015,8,18,8,42,38,39
10,2014,22,8,8,74,75,41
10,2013,9,8,17,35,40,58
10,2012,22,10,6,76,59,32
10,2011,12,14,12,50,51,57
10,2010,4,8,22,17,28,65
10,2009,16,5,13,49,48,41
10,2008,4,16,14,28,29,56
10,2007,8,10,16,34,35,60
10,2006,11,9,14,42,47,49
10,2005,10,7,17,37,32,47
10,2004,11,7,16,40,37,49
10,2003,16,8,10,56,50,37
10,2002,8,12,14,36,35,46
10,2001,19,8,7,65,68,38
10,2000,10,11,13,41,53,46
41274,2022,12,2,8,38,33,28
41274,2021,4,4,26,16,33,76
41274,2020,14,5,15,47,58,64
41274,2019,12,7,9,43,31,28
41274,2018,15,9,4,54,48,33
41274,2017,12,10,6,46,42,27
41274,2016,26,2,2,80,63,16
979,2022,15,5,2,50,45,21
979,2021,7,8,19,29,33,51
979,2020,10,13,11,43,37,43
979,2019,10,13,11,43,42,44
979,2018,16,4,14,52,39,44
979,2017,8,8,18,32,29,50
979,2016,8,9,17,33,33,48
979,2015,9,9,16,36,38,54
979,2014,11,10,13,43,33,42
979,2012,5,9,16,24,30,51
979,2004,7,13,14,34,30,43
979,2003,12,10,12,46,33,33
979,2002,9,12,13,39,42,46
2457,2022,5,5,11,20,30,41
2457,2021,5,11,18,26,23,55
2457,2020,9,13,12,40,25,35
2457,2019,9,8,17,35,27,54
2457,2018,10,13,11,43,42,51
3368,2022,13,12,3,51,32,18
3368,2021,8,11,19,35,51,76
3368,2020,9,14,15,41,46,57
3368,2019,14,7,17,49,47,53
3368,2018,11,11,16,44,59,66
3368,2017,11,13,14,46,44,58
3368,2016,25,9,8,84,57,32
3368,2015,8,8,22,32,37,70
3368,2014,9,10,19,37,34,67
3368,2013,12,12,14,48,35,43
3368,2012,12,10,16,46,40,57
3368,2011,16,7,15,55,54,50
3368,2010,12,9,17,45,41,52
3368,2009,19,14,9,71,63,45
3368,2008,18,10,14,64,59,59
3368,2007,7,5,26,26,33,75
3368,2006,10,12,16,42,37,53
3368,2005,20,14,8,74,53,39
3368,2004,9,10,19,37,39,58
3368,2003,22,13,7,79,59,33
3368,2002,16,17,9,65,59,44
3368,2001,12,14,16,50,41,54
3368,2000,13,21,8,60,58,50
403,2022,12,7,7,43,42,28
403,2021,9,6,19,33,32,57
403,2020,8,7,19,31,40,68
403,2019,13,5,8,44,37,34
403,2018,13,5,16,44,58,72
403,2017,10,7,17,37,50,63
403,2016,9,9,16,36,29,44
403,2015,6,11,17,29,35,53
403,2014,13,7,14,46,46,50
403,2013,24,7,7,79,78,38
403,2012,5,8,21,23,33,76
403,2011,17,7,10,58,67,41
403,2010,3,6,25,15,37,98
403,2009,7,2,25,23,36,70
403,2008,10,7,17,37,35,59
403,2007,8,7,19,31,40,49
403,2006,8,7,19,31,31,64
403,2005,7,7,20,28,45,66
403,2004,13,6,15,45,44,56
403,2003,13,10,11,49,47,54
403,2002,11,9,14,42,48,51
403,2001,10,13,11,43,54,61
403,2000,14,9,11,51,60,50
1269,2022,18,3,4,57,60,27
1269,2021,7,6,21,27,26,52
1269,2020,9,11,14,38,44,53
1269,2019,7,5,14,26,37,55
1269,2018,11,6,17,39,44,57
1269,2017,12,8,14,44,42,54
1269,2016,9,8,17,35,39,67
1269,2015,14,6,14,48,56,54
1269,2014,16,5,13,53,59,43
1269,2013,9,13,12,40,47,49
1269,2012,10,9,15,39,42,55
1269,2011,22,6,6,72,68,34
1269,2010,20,10,4,69,69,27
1269,2009,19,8,9,65,59,37
1269,2008,18,9,11,63,58,49
1269,2007,18,13,7,67,70,42
1269,2006,14,11,13,53,66,51
1269,2005,14,10,13,52,53,50
1269,2004,17,10,9,61,66,50
1269,2003,5,11,18,26,27,67
1269,2002,8,8,18,32,31,62
1269,2001,22,7,5,73,65,36
1269,2000,18,10,6,64,73,41
1304,2022,17,3,6,54,73,32
1304,2021,9,7,18,34,33,49
1304,2020,12,8,14,44,42,53
1304,2019,10,6,10,36,40,34
1304,2018,15,3,16,48,61,68
1304,2017,11,9,14,42,50,64
1304,2016,12,7,15,43,53,55
1304,2015,14,9,11,51,47,49
1304,2014,11,4,19,37,47,64
1304,2013,10,7,17,37,45,59
1304,2012,9,11,14,38,58,71
1304,2011,11,7,16,40,52,62
1304,2010,14,7,13,49,65,56
1304,2009,17,5,12,56,54,49
1304,2008,7,11,16,32,35,53
1304,2007,8,8,18,32,34,64
1304,2006,7,11,16,32,32,64
1304,2005,11,6,17,39,35,58
1304,2004,23,6,7,75,67,34
1304,2003,19,10,7,67,71,42
1304,2002,18,6,10,60,78,52
1304,2001,14,6,14,48,52,51
1304,2000,10,9,15,39,38,56
7179,2022,5,12,4,27,23,20
7179,2021,7,7,20,28,41,67
7179,2020,10,6,18,36,36,57
7179,2019,9,9,16,36,30,44
7179,2018,9,8,17,35,40,54
7179,2017,10,8,16,38,41,50
7179,2016,8,8,18,32,29,52
7179,2015,8,6,20,30,34,54
7179,2014,21,18,7,81,67,51
3729,2022,9,5,6,32,28,25
3729,2021,5,8,17,23,30,59
3729,2020,6,5,19,23,28,51
3729,2019,11,5,14,38,37,41
3729,2018,12,10,8,46,40,33
3729,2017,12,6,12,42,35,41
3729,2016,7,7,16,28,18,40
3729,2015,25,7,6,82,64,36
3729,2014,7,4,19,25,20,46
3729,2013,21,6,9,69,62,39
3729,2012,22,7,1,73,74,20
3729,2000,10,10,14,40,27,35
2698,2022,10,7,3,37,35,22
2698,2021,8,5,17,29,34,56
2698,2020,16,5,9,53,42,33
2698,2019,8,11,11,35,18,28
2698,2018,7,15,8,36,24,30
2698,2017,9,11,10,38,32,25
2698,2016,10,8,12,38,30,34
2698,2015,9,6,15,33,33,39
2698,2014,13,9,8,48,39,33
2698,2013,9,11,10,38,36,30
2698,2012,15,5,10,50,39,27
2698,2010,17,17,10,68,55,41
2698,2009,15,13,2,58,37,16
2698,2008,19,6,5,63,62,21
2698,2007,18,6,6,60,44,26
2698,2006,10,5,15,35,31,39
2698,2005,13,7,10,46,43,37
2698,2004,14,9,7,51,45,31
2698,2003,7,12,11,33,32,31
2698,2002,15,8,7,53,44,29
2698,2000,13,7,14,46,44,44
28095,2022,4,6,10,18,16,28
28095,2021,6,12,12,30,29,40
28095,2020,6,7,17,25,26,46
28095,2019,8,14,8,38,22,24
28095,2018,5,11,14,26,24,34
28095,2017,11,10,9,43,34,30
28095,2016,12,7,11,43,22,25
28095,2015,6,9,15,27,25,44
28095,2014,7,10,13,31,26,39
28095,2013,17,10,9,61,46,35
28095,2011,25,11,3,86,54,19
40,2022,12,6,6,42,34,20
40,2021,6,13,19,31,52,91
40,2020,13,6,19,45,42,56
40,2019,9,10,9,37,40,34
40,2018,10,11,17,41,34,42
40,2017,16,7,15,55,53,48
40,2016,15,14,9,59,53,43
40,2015,12,14,12,50,50,57
40,2014,17,12,9,63,47,44
40,2013,13,14,11,53,49,43
40,2012,13,16,9,55,40,34
40,2011,16,13,9,61,53,41
40,2010,12,15,11,51,43,42
40,2009,19,7,12,64,58,40
40,2008,24,8,6,80,64,34
40,2007,22,9,7,75,65,38
40,2006,16,9,13,57,39,35
40,2005,18,15,5,69,43,25
40,2004,8,20,10,44,37,41
40,2003,13,11,14,50,40,43
40,2002,18,10,10,64,57,36
40,2001,14,8,12,50,34,31
40,2000,15,12,7,57,48,33
618,2022,9,6,10,30,37,39
618,2021,7,11,20,32,42,77
618,2020,12,10,16,46,42,54
618,2019,8,6,14,30,29,45
618,2018,19,9,10,66,59,41
618,2017,15,10,13,55,47,50
618,2016,12,14,12,50,41,42
618,2015,17,7,14,58,42,37
618,2014,19,12,7,69,51,30
618,2013,20,9,9,69,56,34
618,2012,16,15,7,63,60,32
618,2011,16,9,13,57,49,45
618,2010,12,13,13,49,46,47
618,2009,10,10,18,40,27,45
618,2008,11,7,20,40,40,56
618,2007,16,10,12,58,47,34
618,2006,14,7,17,49,52,50
618,2005,11,14,13,47,29,39
618,2004,12,17,9,53,47,34
618,2003,22,7,9,73,44,29
618,2002,12,15,11,51,34,30
618,2001,11,13,14,46,35,42
618,2000,9,10,15,37,43,56
80,2022,6,1,15,19,24,54
80,2021,12,6,16,42,38,52
80,2020,21,4,9,67,66,39
80,2019,11,13,10,46,53,51
80,2018,11,11,12,44,49,50
80,2017,13,9,12,48,37,40
80,2016,10,14,10,44,42,47
80,2015,13,12,9,51,56,40
80,2014,9,15,10,42,53,55
80,2013,11,7,16,40,30,43
80,2012,10,8,16,38,40,52
80,2011,10,7,17,37,41,55
80,2010,20,5,9,65,49,35
80,2009,6,10,18,28,33,64
80,2008,7,11,16,32,39,55
80,2007,10,11,13,41,48,54
80,2006,13,6,15,45,49,50
80,2005,19,9,6,66,55,26
80,2004,9,8,17,35,47,68
80,2003,15,11,8,56,57,39
80,2002,12,9,13,45,55,56
80,2001,19,8,7,65,69,49
80,2000,7,6,21,27,30,67
33,2022,3,7,12,16,16,42
33,2021,20,5,9,65,72,44
33,2020,3,7,24,16,25,86
33,2019,9,12,13,39,38,58
33,2018,8,9,17,33,37,55
33,2017,18,9,7,63,53,37
33,2016,11,10,13,43,45,40
33,2015,15,7,12,52,51,49
33,2014,13,9,12,48,42,40
33,2013,19,7,8,64,63,43
33,2012,16,7,11,55,58,50
33,2011,20,4,10,64,74,44
33,2010,11,7,16,40,38,44
33,2009,19,8,7,65,53,31
33,2008,14,8,12,50,47,35
33,2007,18,10,6,64,55,32
33,2006,21,5,8,68,53,32
33,2005,16,13,5,61,47,31
33,2004,20,3,11,63,56,46
33,2003,13,11,10,50,49,42
33,2002,12,13,9,49,46,40
33,2001,18,7,9,61,52,36
33,2000,18,8,8,62,65,35
27,2022,12,7,2,43,61,21
27,2021,24,5,5,77,97,37
27,2020,24,6,4,78,99,44
27,2019,26,4,4,82,100,32
27,2018,24,6,4,78,88,32
27,2017,27,3,4,84,92,28
27,2016,25,7,2,82,89,22
27,2015,28,4,2,88,80,17
27,2014,25,4,5,79,80,18
27,2013,29,3,2,90,94,23
27,2012,29,4,1,91,98,18
27,2011,23,4,7,73,77,22
27,2010,19,8,7,65,81,40
27,2009,20,10,4,70,72,31
27,2008,20,7,7,67,71,42
27,2007,22,10,2,76,68,21
27,2006,18,6,10,60,55,40
27,2005,22,9,3,75,67,32
27,2004,24,5,5,77,75,33
27,2003,20,8,6,68,70,39
27,2002,23,6,5,75,70,25
27,2001,20,8,6,68,65,25
27,2000,19,6,9,63,62,37
2687,2022,6,7,10,25,18,35
2687,2021,8,15,15,39,35,51
2687,2020,11,11,16,44,36,58
2687,2019,19,12,11,69,50,39
2687,2018,16,16,10,64,53,36
2687,2017,16,16,10,64,42,29
2687,2016,16,16,10,64,55,40
2687,2015,17,12,9,63,53,31
2687,2014,22,10,6,76,66,24
2687,2013,21,8,9,71,75,38
2687,2012,13,9,16,48,40,38
2687,2009,12,14,16,50,49,64
2687,2007,12,13,17,49,40,47
2687,2006,15,16,11,61,53,45
2687,2005,8,12,18,36,36,52
2687,2004,21,13,8,76,68,30
2687,2003,17,10,15,61,52,47
86,2022,9,3,10,30,34,41
86,2021,18,9,7,63,65,43
86,2020,7,10,17,31,36,57
86,2019,8,7,19,31,42,69
86,2018,14,11,9,53,58,49
86,2017,10,12,12,42,37,40
86,2016,13,6,15,45,61,64
86,2015,10,8,16,38,50,65
86,2014,11,10,13,43,50,65
86,2013,10,9,15,39,42,66
86,2012,8,10,16,34,50,66
86,2011,11,9,14,42,49,58
86,2010,10,11,13,41,47,61
86,2009,17,10,7,61,71,40
86,2008,12,9,13,45,64,50
86,2007,20,6,8,66,75,45
86,2006,20,6,8,66,76,40
86,2005,21,7,6,70,79,37
86,2004,18,5,11,59,68,37
86,2003,22,8,4,74,79,38
86,2002,16,4,14,52,51,50
86,2001,17,5,12,56,54,43
86,2000,15,8,11,53,53,48
44,2022,5,5,12,20,27,40
44,2021,9,6,19,33,37,71
44,2020,8,11,15,35,41,52
44,2019,11,8,15,41,48,59
44,2018,11,10,13,43,49,57
44,2017,10,13,11,43,43,46
44,2016,15,4,15,49,43,47
44,2015,14,8,12,50,42,42
44,2014,9,8,17,35,36,52
44,2013,11,8,15,41,40,48
44,2012,22,10,2,76,65,28
44,2011,7,10,17,31,38,64
44,2010,23,5,6,74,69,28
44,2009,5,9,20,24,34,56
44,2008,19,6,9,63,48,41
44,2007,12,8,14,44,39,44
44,2006,12,8,14,44,50,55
44,2005,12,12,10,48,52,48
44,2004,15,13,6,58,59,31
44,2003,9,12,13,39,42,59
44,2002,16,6,12,54,52,43
44,2001,18,7,9,61,61,38
44,2000,18,2,14,56,58,52
3325,2022,6,8,7,26,21,27
3325,2021,18,10,6,64,54,35
3325,2020,16,9,9,57,46,36
3325,2019,9,5,10,32,26,26
3325,2018,8,8,18,32,34,57
3325,2017,13,8,13,47,47,55
3325,2016,8,14,12,38,35,42
3325,2015,21,18,7,81,60,39
3325,2014,20,20,6,80,68,45
8024,2022,9,6,7,33,26,31
8024,2021,7,10,17,31,30,54
8024,2020,19,8,7,65,45,25
8024,2018,10,10,14,40,40,45
8024,2017,16,11,11,59,42,37
8024,2016,9,5,20,32,33,57
8024,2015,13,15,6,54,47,38
8024,2014,7,7,20,28,26,50
8024,2013,8,7,15,31,28,42
415,2022,9,5,10,32,41,42
415,2021,23,10,5,79,82,33
415,2020,20,10,8,70,71,42
415,2019,3,4,21,13,22,58
415,2018,8,14,16,38,35,57
415,2017,9,10,19,37,38,54
415,2016,10,14,14,44,37,41
415,2015,9,13,16,40,45,55
415,2014,12,6,20,42,43,64
415,2013,12,13,13,49,46,53
415,2012,13,12,13,51,49,47
415,2011,15,11,12,56,37,34
415,2010,14,8,16,50,38,36
415,2009,12,11,15,47,36,36
415,2008,16,16,6,64,45,27
415,2007,9,15,14,42,36,42
415,2006,17,7,14,58,47,43
415,2005,10,11,17,41,36,47
415,2004,12,10,16,46,36,43
415,2003,9,12,17,39,31,44
415,2002,21,9,8,72,50,24
415,2000,8,10,16,34,34,50
1147,2022,5,3,16,18,18,45
1147,2021,22,9,7,75,39,19
1147,2020,11,13,14,46,34,43
1147,2019,15,7,6,52,38,22
1147,2018,9,13,16,40,29,45
1147,2017,20,8,10,68,62,43
1147,2016,13,9,16,48,47,58
1147,2015,9,15,14,42,34,42
1147,2014,9,14,15,41,32,42
1147,2013,4,11,23,23,37,72
1147,2012,9,15,14,40,39,51
1147,2011,9,14,15,41,40,61
1147,2010,17,13,8,64,45,37
1147,2009,13,9,16,48,41,42
1147,2008,10,12,16,44,43,56
1147,2007,14,12,12,54,37,41
1147,2006,12,11,15,47,44,50
1147,2005,8,9,21,33,27,53
1147,2004,10,15,13,45,36,40
1147,2003,10,10,18,40,33,55
1147,2002,9,12,17,39,29,49
1147,2001,20,12,6,72,47,25
1147,2000,12,10,16,46,32,40
3524,2022,8,6,10,30,24,33
3524,2021,9,9,20,36,38,69
3524,2020,21,9,8,72,61,25
3524,2019,14,8,6,50,35,25
3524,2018,11,15,12,48,44,37
3524,2017,17,12,9,63,54,36
3524,2016,11,13,14,46,46,48
3524,2015,16,10,12,58,56,53
3524,2014,12,13,13,49,43,47
3524,2013,10,15,13,45,31,38
3524,2012,9,16,13,43,33,47
3524,2011,15,13,10,58,48,39
3524,2010,12,16,10,52,51,49
3524,2009,15,9,14,54,48,41
3524,2008,12,11,15,47,46,50
3524,2007,14,15,9,57,50,41
3524,2005,8,8,19,32,33,57
3524,2004,8,15,15,39,34,39
3524,2003,9,17,12,44,36,48
3524,2002,13,7,18,46,39,51
3999,2022,1,10,13,13,10,43
3999,2021,4,6,16,18,19,37
3999,2020,5,8,13,23,14,38
3999,2019,5,12,9,27,19,33
3999,2018,9,10,11,37,28,37
3999,2017,6,12,12,30,20,34
3999,2016,25,5,4,80,55,11
3999,2015,16,11,7,59,41,24
3999,2014,12,7,5,43,24,17
1095,2022,4,7,13,19,33,53
1095,2021,9,11,18,38,37,53
1095,2020,23,8,7,77,60,36
1095,2019,16,3,9,51,34,25
1095,2018,21,8,9,71,51,28
1095,2017,9,6,23,33,32,59
1095,2016,19,9,10,66,59,43
1095,2015,3,9,26,18,28,83
1095,2014,24,6,8,78,61,24
1095,2013,15,7,16,52,56,44
1095,2012,8,13,17,37,43,61
1095,2011,17,13,8,64,45,35
1095,2010,13,7,18,46,35,45
1095,2009,19,14,5,71,64,31
1095,2008,9,11,18,38,39,48
1095,2007,15,12,11,57,46,44
1095,2006,9,12,17,39,39,54
1095,2005,9,12,17,39,37,47
1095,2004,20,8,10,68,61,48
1095,2003,13,13,12,52,43,48
1095,2002,7,10,21,31,23,48
1095,2001,13,8,13,47,40,35
1095,2000,11,13,10,46,45,47
2759,2022,6,6,15,24,24,39
2759,2021,10,10,13,40,45,52
2759,2020,8,5,20,29,26,59
2759,2019,7,8,15,29,29,60
2759,2018,21,8,7,71,63,34
2759,2017,6,8,19,26,38,57
2759,2016,11,13,14,46,48,58
2759,2015,14,6,18,48,55,61
2759,2014,12,8,18,44,46,63
2759,2013,11,7,20,40,44,62
2759,2012,13,14,11,53,47,48
290,2022,4,6,14,18,21,48
290,2021,21,11,6,74,61,39
290,2020,16,14,8,62,64,43
290,2019,8,10,10,34,31,30
290,2018,10,11,17,41,34,36
290,2017,13,8,17,47,51,55
290,2016,11,10,17,43,28,40
290,2015,15,10,13,55,47,46
290,2014,12,16,10,52,48,42
290,2013,10,13,15,43,35,45
290,2012,13,10,15,49,51,53
290,2011,7,13,18,34,46,57
290,2010,10,19,9,49,45,41
290,2009,20,11,7,71,42,29
290,2008,16,7,15,55,35,35
290,2007,12,8,18,44,33,52
290,2006,13,15,10,54,41,41
290,2005,17,8,13,59,50,39
290,2004,14,10,14,52,48,47
290,2003,19,8,11,65,60,34
290,2002,18,10,10,64,38,29
290,2001,16,11,7,59,48,38
290,2000,11,8,15,41,31,41
1038,2022,2,5,16,11,11,38
1038,2021,10,6,22,36,46,63
1038,2020,15,7,16,52,52,54
1038,2019,12,6,20,42,48,65
1038,2018,15,8,15,53,60,51
1038,2017,16,6,16,54,56,60
1038,2016,12,12,14,48,49,55
1038,2015,10,10,18,40,48,61
1038,2014,13,17,8,56,48,42
1038,2013,12,9,17,45,48,62
1038,2012,11,10,17,42,43,51
1038,2011,17,16,9,67,53,34
1038,2010,8,12,18,36,33,49
1038,2009,19,10,9,67,49,41
1038,2008,11,13,14,46,49,52
1038,2007,17,9,12,60,56,46
1038,2006,13,10,15,49,44,48
1038,2005,10,11,17,41,47,51
1038,2004,17,10,11,61,42,29
1038,2003,11,13,10,46,40,42
1038,2002,17,16,5,67,53,31
1038,2001,12,12,14,48,42,46
1038,2000,16,16,6,64,60,38
1005,2022,6,9,9,27,24,27
1005,2021,19,14,5,71,59,31
1005,2020,16,14,8,62,68,47
1005,2019,9,8,21,35,52,85
1005,2018,19,9,8,66,66,45
1005,2017,21,11,4,74,53,30
1005,2016,21,11,6,74,62,36
1005,2015,17,12,5,63,46,28
1005,2014,20,7,11,67,50,32
1005,2013,19,4,9,61,51,30
1005,2012,18,7,7,61,56,34
1005,2011,8,12,18,36,40,56
1005,2010,11,8,19,41,46,66
1005,2009,20,15,7,75,66,47
1005,2008,5,15,18,30,37,67
1005,2007,23,14,5,83,70,29
1005,2006,17,7,18,58,56,53
1005,2005,7,8,23,29,30,57
1005,2004,10,14,14,44,66,73
1005,2003,11,8,15,41,43,56
1005,2002,15,18,5,63,46,33
1005,2001,6,10,18,28,36,56
1005,2000,8,13,13,37,40,54
989,2022,5,6,13,21,22,48
989,2021,25,13,8,88,74,39
989,2020,22,11,13,77,73,46
989,2019,9,7,22,34,40,65
989,2018,13,6,19,45,56,70
989,2017,11,11,16,44,45,61
989,2016,12,10,16,46,55,67
989,2015,11,9,18,42,45,67
989,2014,26,12,8,90,98,45
989,2013,18,12,16,66,67,66
989,2009,25,8,13,83,61,44
989,2003,17,15,14,66,56,51
931,2022,11,6,8,39,36,31
931,2021,27,9,10,90,106,43
931,2020,5,13,20,28,27,53
931,2019,23,12,11,81,64,48
931,2018,7,5,26,26,34,81
931,2017,25,13,8,88,79,46
931,2016,22,14,10,80,85,57
931,2015,12,15,19,51,66,79
931,2014,14,10,22,52,62,83
931,2013,9,5,24,32,40,85
931,2012,11,10,17,43,50,60
931,2011,14,10,14,52,48,51
931,2010,11,16,11,49,49,43
931,2009,12,10,16,46,39,46
931,2008,14,11,13,53,39,34
931,2007,8,12,18,36,38,60
931,2006,8,15,14,39,38,58
931,2005,14,6,18,48,48,58
931,2004,12,8,18,44,52,60
931,2003,14,10,14,52,52,46
931,2002,13,9,16,48,41,50
931,2001,10,14,14,44,36,44
10690,2022,8,4,3,28,32,22
10690,2021,11,3,4,36,37,19
10690,2020,15,5,6,50,44,22
10690,2019,13,4,5,43,39,18
10690,2018,8,8,6,32,28,20
10690,2017,8,9,5,33,38,28
10690,2016,16,6,10,54,45,31
10690,2015,14,6,6,48,51,26
10690,2014,13,6,7,42,40,31
10690,2013,12,9,8,42,39,30
10690,2012,10,7,13,37,32,45
10690,2011,6,8,16,26,34,58
10690,2010,7,9,14,30,28,40
10690,2009,7,7,16,28,23,47
10690,2008,8,7,15,31,29,45
10690,2007,9,4,17,31,27,43
10690,2006,9,7,14,34,23,43
24245,2022,3,5,13,14,26,40
24245,2021,21,7,8,70,64,37
24245,2020,14,9,11,51,46,43
24245,2019,12,8,14,44,48,49
24245,2018,14,11,9,53,44,37
24245,2017,17,8,9,59,49,35
24245,2016,12,12,10,48,42,38
24245,2015,23,6,5,75,56,29
24245,2014,15,14,7,59,47,30
24245,2013,20,9,5,69,57,32
465,2022,10,7,10,37,29,36
465,2021,8,12,13,36,30,50
465,2020,10,10,13,40,30,38
465,2019,7,8,15,29,24,41
465,2018,5,6,22,21,24,61
465,2017,23,5,8,74,63,36
465,2016,9,12,15,39,52,56
465,2015,11,9,16,42,44,53
465,2014,9,3,26,30,30,66
465,2013,10,9,19,39,39,58
465,2012,9,14,15,41,47,60
465,2011,9,16,13,43,39,51
465,2010,8,9,21,33,33,57
465,2009,7,13,18,34,36,49
465,2008,9,10,19,37,33,52
465,2007,10,11,17,41,26,54
465,2006,5,12,16,27,24,47
6646,2022,6,8,7,26,43,40
6646,2021,16,9,13,57,47,52
6646,2020,16,12,12,60,64,52
6646,2019,15,11,8,56,53,39
6646,2018,21,5,8,68,55,34
6646,2017,10,6,18,36,32,48
6646,2016,11,9,14,42,39,42
6646,2015,11,8,15,41,32,49
6646,2014,14,15,7,57,41,34
6646,2013,15,12,7,57,45,24
10484,2022,6,4,12,22,27,41
10484,2021,15,8,15,53,67,57
10484,2020,12,10,18,46,47,57
10484,2019,12,7,15,43,53,58
10484,2018,11,6,17,39,53,62
10484,2017,13,7,14,46,57,58
10484,2016,12,7,15,43,46,50
10484,2015,14,8,12,50,50,40
10484,2014,9,10,15,37,56,73
10484,2013,13,12,9,51,56,39
10484,2012,14,8,12,50,48,37
10484,2011,16,11,7,59,50,39
10484,2010,5,8,21,23,31,71
10484,2009,10,11,13,41,50,53
10484,2008,15,10,9,55,45,27
10484,2007,8,5,21,29,26,56
10484,2006,14,10,10,52,53,41
399,2022,5,7,12,22,29,39
399,2021,9,11,18,38,42,79
399,2020,18,5,15,59,62,54
399,2019,28,9,9,93,77,35
399,2018,25,8,13,83,73,50
399,2017,17,9,20,60,59,64
399,2016,22,9,15,75,61,47
399,2015,14,17,15,59,50,58
399,2014,15,11,20,56,50,61
399,2013,16,9,21,57,59,67
399,2012,17,10,19,61,57,66
399,2011,17,10,19,61,65,68
399,2010,19,15,12,72,81,70
399,2006,13,7,26,46,46,72
399,2005,21,15,10,78,57,38
399,2004,14,18,14,60,49,52
399,2003,8,9,21,33,40,79
399,2002,14,5,19,47,58,57
399,2001,18,12,8,66,53,37
399,2000,20,8,10,68,64,43
924,2022,6,3,13,21,23,45
924,2021,17,9,10,60,57,40
924,2020,19,7,8,64,62,34
924,2019,9,13,12,40,45,43
924,2018,10,13,11,43,45,46
924,2017,14,8,12,50,45,39
924,2016,21,5,8,68,48,22
924,2015,20,11,3,71,49,20
924,2014,17,10,7,61,53,23
924,2013,17,12,5,63,57,33
924,2007,6,8,20,26,25,58
924,2006,9,13,12,40,37,48
924,2005,16,6,12,54,58,35
924,2004,5,12,17,27,32,59
924,2003,11,8,15,41,46,45
924,2002,12,7,15,43,42,47
924,2001,12,8,14,44,33,37
924,2000,12,8,14,44,47,58
3522,2022,4,7,12,19,19,39
3522,2021,10,6,22,36,41,71
3522,2020,9,12,17,39,52,72
3522,2019,17,10,11,61,54,40
3522,2018,14,9,13,51,53,46
3522,2017,13,14,15,53,46,45
3522,2016,15,15,12,60,38,34
3522,2015,17,15,10,66,47,45
3522,2014,18,13,11,67,59,40
3522,2013,16,14,12,62,46,48
3522,2012,12,15,15,51,52,58
3522,2011,17,11,6,62,48,29
3522,2010,12,12,10,47,38,33
3522,2007,6,16,20,33,45,66
3522,2006,11,13,18,46,50,61
3522,2000,15,7,12,52,39,32
2381,2022,6,6,10,24,26,31
2381,2021,14,12,12,54,52,50
2381,2020,16,17,7,65,54,43
2381,2019,17,9,8,60,55,38
2381,2018,10,11,13,41,49,54
2381,2017,14,7,13,49,45,53
2381,2016,17,11,6,62,51,27
2381,2015,6,13,15,31,34,48
2381,2014,9,9,16,36,43,50
2381,2013,16,5,13,53,60,55
2381,2012,12,8,14,44,42,46
2381,2011,13,11,10,50,57,54
2381,2010,8,11,15,35,43,57
2381,2009,8,10,16,34,42,59
2381,2008,19,9,6,66,54,28
2381,2007,23,4,7,73,57,29
2381,2006,14,6,14,48,41,44
2381,2005,10,13,11,43,34,44
11282,2022,6,7,9,25,33,41
11282,2021,19,7,12,64,67,58
11282,2020,17,9,14,60,58,45
11282,2019,16,9,9,57,61,37
11282,2018,12,8,14,44,37,43
11282,2017,11,7,16,40,55,59
11282,2016,12,4,18,40,54,65
11282,2015,17,10,7,61,60,38
11282,2014,17,6,11,57,55,40
11282,2013,22,6,6,72,76,35
11282,2012,12,5,15,41,34,33
11282,2011,9,15,8,42,26,28
11282,2010,9,8,17,35,35,54
7775,2022,6,5,10,23,19,38
7775,2021,15,8,15,53,56,60
7775,2020,17,10,13,61,62,53
7775,2019,19,9,6,66,48,28
7775,2018,19,10,5,67,57,22
7775,2017,23,7,4,76,63,15
7775,2016,16,11,7,59,39,25
7775,2015,8,11,15,35,31,39
